subject,party,bucket
E100000131545,E100000001140,restatement
E100000131546,E100000123261,restatement
E100000131546,E100001016420,restatement
E100000131560,E100000123261,restatement
E100000131563,E100000123261,restatement
E100000131563,E100001016536,restatement
E100000131594,E100000130429,restatement
E100000131594,E100000132161,restatement
E100000131594,E100001010415,restatement
E100000131681,E100000123261,restatement
E100000131681,E100001015587,restatement
E100000131685,E100000123261,restatement
E100000131685,E100001000520,restatement
E100000131685,E100001010637,restatement
E100000131685,E100001015587,restatement
E100000131694,E100001010133,restatement
E100000131703,E100000000718,restatement
E100000131707,E100001016568,restatement
E100000131713,E100000132113,restatement
E100000131821,E100000131742,restatement
E100000131832,E100000123261,restatement
E100000131832,E100001000930,restatement
E100000131832,E100001015587,restatement
E100000131832,E100001016435,restatement
E100000131852,E100000131246,restatement
E100000131854,E100000002080,restatement
E100000131854,E100001016346,restatement
E100000131897,E100000131256,restatement
E100000131970,E100000123261,restatement
E100000131970,E100001015587,restatement
E100000131970,E100001016478,restatement
E100000131987,E100000000953,restatement
E100000131987,E100000001237,restatement
E100000131987,E100000131722,restatement
E100000131987,E100001000431,restatement
E100000132044,E100000131256,restatement
E100000132053,E100000131990,restatement
E100000132106,E100000132107,restatement
E100000132133,E100000121182,restatement
E100000132135,E100000131657,restatement
E100000132144,E100000123261,restatement
E100000132165,E100000123261,restatement
E100000132165,E100001010567,restatement
E100000132165,E100001015587,restatement
E100000132195,E100000132331,restatement
E100000132196,E100001016434,restatement
E100000132201,E100000131595,restatement
E100000132201,E100000131748,restatement
E100000132201,E100000132301,restatement
E100000132208,E100000002054,restatement
E100000132208,E100000120245,restatement
E100000132208,E100000120513,restatement
E100000132208,E100001016620,restatement
E100000132208,E100002003291,restatement
E100000132208,E100002003292,restatement
E100000132215,E100001015587,restatement
E100000132215,E100001016517,restatement
E100000132215,E100001016518,restatement
E100000132230,E100001011568,restatement
E100000132242,E100001013522,restatement
E100000132247,E100001000764,restatement
E100000132247,E100001010575,restatement
E100000132247,E100001010576,restatement
E100000132258,E100000132372,restatement
E100000132284,E100000000018,restatement
E100000132284,E100001010573,restatement
E100000132284,E100001016343,restatement
E100000132331,E100001000683,restatement
E100000132340,E100001010627,restatement
E100000132350,E100000131558,restatement
E100000132350,E100001015587,restatement
E100000132384,E100000132150,restatement
E100000132419,E100001011058,restatement
E100000132444,E100001010899,restatement
E100000132524,E100001000113,restatement
E100000132544,E100000001205,restatement
E100000132554,E100001000060,restatement
E100000132567,E100001010905,restatement
E100000132579,E100002001553,restatement
E100000132609,E100002002692,restatement
E100000132609,E100002002693,restatement
E100000132614,E100002000809,restatement
E100000132625,E100001000230,restatement
E100000132677,E100001011048,restatement
E100000132722,E100000120419,restatement
E100000132771,E100000132867,restatement
E100000132771,E100001000130,restatement
E100000132771,E100002003002,restatement
E100000132846,E100000123261,restatement
E100000132872,E100001000178,restatement
E100000132872,E100001015587,restatement
E100000132877,E100002003001,restatement
E100000132887,E100000123261,restatement
E100000132887,E100001015587,restatement
E100000132887,E100002002958,restatement
E100000132908,E100002003006,restatement
E100000132919,E100000001237,restatement
E100000132946,E100002003021,restatement
E100000132947,E100001011051,restatement
E100000132953,E100002002705,restatement
E100000132960,E100000123261,restatement
E100000132960,E100001015587,restatement
E100000132985,E100000001247,restatement
E100000132995,E100000121126,restatement
E100000133759,E100000123261,restatement
E100000134268,E100000123261,restatement
E100000134268,E100002000310,restatement
E100000134363,E100001012055,restatement
E100000137486,E100000000662,restatement
E100000140514,E100000123261,restatement
E100000140514,E100001010427,restatement
E100000140514,E100001010429,restatement
E100000140514,E100001013280,restatement
E100000140514,E100001015587,restatement
E100000150238,E100000001293,restatement
E100000150310,E100001000348,restatement
E100000150310,E100002000837,restatement
E100000150598,E100000123261,restatement
E100000151634,E100000133834,restatement
E100000152934,E100000001534,restatement
E100000152934,E100001000346,restatement
E100000152934,E100001014648,restatement
E100000153018,E100001000557,restatement
E100000153028,E100001000520,restatement
E100000153028,E100001015587,restatement
E100000153083,E100000123261,restatement
E100000154539,E100002001103,restatement
E100000155483,E100001000348,restatement
E100000155483,E100001010595,restatement
E100000155483,E100001010596,restatement
E100000155483,E100001014141,restatement
E100000155483,E100001014208,restatement
E100001000044,E100001000045,restatement
E100001000049,E100001000050,restatement
E100001000049,E100001000051,restatement
E100001000066,E100001000067,restatement
E100001000067,E100002004722,restatement
E100001000070,E100001000071,restatement
E100001000076,E100001000077,restatement
E100001000137,E100001000138,restatement
E100001000139,E100001000140,restatement
E100001000150,E100001000152,restatement
E100001000160,E100001000161,restatement
E100001000164,E100000000053,restatement
E100001000164,E100001000166,restatement
E100001000167,E100001000071,restatement
E100001000168,E100001000071,restatement
E100001000181,E100001000182,restatement
E100001000199,E100000001096,restatement
E100001000202,E100001000071,restatement
E100001000203,E100000000453,restatement
E100001000212,E100000000781,restatement
E100001000212,E100000001558,restatement
E100001000216,E100000000480,restatement
E100001000217,E100000001305,restatement
E100001000227,E100000000066,restatement
E100001000227,E100002001096,restatement
E100001000227,E100002001097,restatement
E100001000227,E100002001098,restatement
E100001000235,E100000001385,restatement
E100001000242,E100001000243,restatement
E100001000244,E100001000247,restatement
E100001000247,E100000001005,restatement
E100001000262,E100001015587,restatement
E100001000262,E100002006637,restatement
E100001000262,E100002006638,restatement
E100001000310,E100000001104,restatement
E100001000313,E100001000314,restatement
E100001000314,E100001000311,restatement
E100001000329,E100001000331,restatement
E100001000350,E100001014755,restatement
E100001000374,E100001000375,restatement
E100001000376,E100001000233,restatement
E100001000384,E100001015587,restatement
E100001000384,E100001015848,restatement
E100001000394,E100001000092,restatement
E100001000396,E100001000397,restatement
E100001000396,E100001000520,restatement
E100001000396,E100001015587,restatement
E100001000400,E100000123261,restatement
E100001000400,E100001000330,restatement
E100001000400,E100001000901,restatement
E100001000400,E100001015587,restatement
E100001000402,E100001000348,restatement
E100001000402,E100001010595,restatement
E100001000405,E100001016362,restatement
E100001000439,E100001010036,restatement
E100001000439,E100001015587,restatement
E100001000440,E100001015587,restatement
E100001000440,E100001016559,restatement
E100001000441,E100000123261,restatement
E100001000441,E100001011402,restatement
E100001000479,E100001015587,restatement
E100001000479,E100001016214,restatement
E100001000479,E100001016215,restatement
E100001000480,E100001000348,restatement
E100001000480,E100001015587,restatement
E100001000480,E100002001097,restatement
E100001000481,E100001000482,restatement
E100001000482,E100001000483,restatement
E100001000489,E100000123261,restatement
E100001000489,E100001015587,restatement
E100001000489,E100001016561,restatement
E100001000489,E100001016564,restatement
E100001000499,E100000123261,restatement
E100001000499,E100001010090,restatement
E100001000499,E100001015587,restatement
E100001000505,E100000000687,restatement
E100001000507,E100001000493,restatement
E100001000516,E100001000519,restatement
E100001000516,E100001000520,restatement
E100001000516,E100001010148,restatement
E100001000520,E100000123261,restatement
E100001000520,E100001015587,restatement
E100001000522,E100001000516,restatement
E100001000522,E100001000520,restatement
E100001000522,E100001001119,restatement
E100001000522,E100001010037,restatement
E100001000522,E100001010823,restatement
E100001000522,E100001010824,restatement
E100001000522,E100001015587,restatement
E100001000523,E100001000516,restatement
E100001000545,E100001010253,restatement
E100001000548,E100001000546,restatement
E100001000549,E100001000546,restatement
E100001000550,E100001000546,restatement
E100001000551,E100001000546,restatement
E100001000552,E100001000546,restatement
E100001000558,E100000123261,restatement
E100001000558,E100001015587,restatement
E100001000558,E100001016340,restatement
E100001000558,E100001016342,restatement
E100001000560,E100001000558,restatement
E100001000566,E100001000902,restatement
E100001000571,E100000123261,restatement
E100001000571,E100001015587,restatement
E100001000577,E100000123261,restatement
E100001000577,E100001000407,restatement
E100001000580,E100001000581,restatement
E100001000587,E100001000585,restatement
E100001000591,E100001011734,restatement
E100001000597,E100000000652,restatement
E100001000597,E100000123261,restatement
E100001000597,E100001000178,restatement
E100001000597,E100001000179,restatement
E100001000597,E100001015587,restatement
E100001000610,E100001000609,restatement
E100001000622,E100000001140,restatement
E100001000636,E100001000348,restatement
E100001000641,E100001000348,restatement
E100001000641,E100001010596,restatement
